 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     371.0000  0.38228E-01  0.77225E-03  0.10208E-01  0.00000E+00  0.00000E+00  0.50672E+02  0.10358E+01  0.97574E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11633E+03  0.00000E+00  0.19987E+00  0.79116E+02  0.41596E+00  0.10173E+02   7821  0.00000E+00      0.000
     372.0000  0.97040E-01  0.19603E-02  0.97454E-02  0.00000E+00  0.00000E+00  0.50713E+02  0.10366E+01  0.97673E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11631E+03  0.00000E+00  0.19987E+00  0.79106E+02  0.41596E+00  0.10183E+02   7842  0.00000E+00      0.000
     373.0000  0.17938E+00  0.36236E-02  0.94678E-02  0.00000E+00  0.00000E+00  0.50815E+02  0.10387E+01  0.97769E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11628E+03  0.00000E+00  0.19987E+00  0.79097E+02  0.41596E+00  0.10193E+02   7863  0.00000E+00      0.000
     374.0000  0.25289E+00  0.51087E-02  0.92863E-02  0.00000E+00  0.00000E+00  0.50998E+02  0.10424E+01  0.97863E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11626E+03  0.00000E+00  0.19987E+00  0.79087E+02  0.41596E+00  0.10202E+02   7884  0.00000E+00      0.000
     375.0000  0.26171E+00  0.52870E-02  0.91390E-02  0.00000E+00  0.00000E+00  0.51252E+02  0.10475E+01  0.97955E+01  0.00000E+00 -0.69604E-04 -0.30624E+04  0.00000E+00  0.11624E+03  0.00000E+00  0.19987E+00  0.79078E+02  0.41596E+00  0.10211E+02   7905  0.00000E+00      0.000
     376.0000  0.25583E+00  0.51682E-02  0.89923E-02  0.00000E+00  0.00000E+00  0.51513E+02  0.10528E+01  0.98046E+01  0.00000E+00 -0.69604E-04 -0.30596E+04  0.00000E+00  0.11622E+03  0.00000E+00  0.19987E+00  0.79069E+02  0.41596E+00  0.10221E+02   7926  0.00000E+00      0.000
     377.0000  0.25583E+00  0.51682E-02  0.89129E-02  0.00000E+00  0.00000E+00  0.51769E+02  0.10579E+01  0.98136E+01  0.00000E+00 -0.69604E-04 -0.30573E+04  0.00000E+00  0.11619E+03  0.00000E+00  0.19987E+00  0.79060E+02  0.41596E+00  0.10230E+02   7947  0.00000E+00      0.000
     378.0000  0.21760E+00  0.43959E-02  0.88645E-02  0.00000E+00  0.00000E+00  0.52023E+02  0.10631E+01  0.98225E+01  0.00000E+00 -0.69604E-04 -0.30563E+04  0.00000E+00  0.11617E+03  0.00000E+00  0.19987E+00  0.79051E+02  0.41596E+00  0.10238E+02   7968  0.00000E+00      0.000
     379.0000  0.16467E+00  0.33266E-02  0.88268E-02  0.00000E+00  0.00000E+00  0.52237E+02  0.10674E+01  0.98314E+01  0.00000E+00 -0.69604E-04 -0.30565E+04  0.00000E+00  0.11615E+03  0.00000E+00  0.19987E+00  0.79042E+02  0.41596E+00  0.10247E+02   7989  0.00000E+00      0.000
     380.0000  0.10586E+00  0.21385E-02  0.87918E-02  0.00000E+00  0.00000E+00  0.52398E+02  0.10707E+01  0.98402E+01  0.00000E+00 -0.69604E-04 -0.30576E+04  0.00000E+00  0.11613E+03  0.00000E+00  0.19987E+00  0.79033E+02  0.41596E+00  0.10256E+02   8010  0.00000E+00      0.000
     381.0000  0.52931E-01  0.10693E-02  0.87474E-02  0.00000E+00  0.00000E+00  0.52501E+02  0.10727E+01  0.98489E+01  0.00000E+00 -0.69604E-04 -0.30589E+04  0.00000E+00  0.11610E+03  0.00000E+00  0.19987E+00  0.79024E+02  0.41596E+00  0.10265E+02   8031  0.00000E+00      0.000
     382.0000  0.29406E-01  0.59404E-03  0.87074E-02  0.00000E+00  0.00000E+00  0.52553E+02  0.10738E+01  0.98576E+01  0.00000E+00 -0.69604E-04 -0.30604E+04  0.00000E+00  0.11608E+03  0.00000E+00  0.19987E+00  0.79016E+02  0.41596E+00  0.10274E+02   8052  0.00000E+00      0.000
     383.0000  0.29406E-01  0.59404E-03  0.86541E-02  0.00000E+00  0.00000E+00  0.52582E+02  0.10744E+01  0.98663E+01  0.00000E+00 -0.69604E-04 -0.30614E+04  0.00000E+00  0.11606E+03  0.00000E+00  0.19987E+00  0.79007E+02  0.41596E+00  0.10282E+02   8073  0.00000E+00      0.000
     384.0000  0.29406E-01  0.59404E-03  0.86008E-02  0.00000E+00  0.00000E+00  0.52612E+02  0.10750E+01  0.98749E+01  0.00000E+00 -0.69604E-04 -0.30619E+04  0.00000E+00  0.11604E+03  0.00000E+00  0.19987E+00  0.78998E+02  0.41596E+00  0.10291E+02   8094  0.00000E+00      0.000
     385.0000  0.29406E-01  0.59404E-03  0.85579E-02  0.00000E+00  0.00000E+00  0.52641E+02  0.10756E+01  0.98835E+01  0.00000E+00 -0.69604E-04 -0.30624E+04  0.00000E+00  0.11602E+03  0.00000E+00  0.19987E+00  0.78990E+02  0.41596E+00  0.10299E+02   8115  0.00000E+00      0.000
     386.0000  0.29406E-01  0.59404E-03  0.85233E-02  0.00000E+00  0.00000E+00  0.52670E+02  0.10762E+01  0.98920E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11600E+03  0.00000E+00  0.19987E+00  0.78981E+02  0.41596E+00  0.10308E+02   8136  0.00000E+00      0.000
     387.0000  0.29406E-01  0.59404E-03  0.84664E-02  0.00000E+00  0.00000E+00  0.52700E+02  0.10767E+01  0.99005E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11597E+03  0.00000E+00  0.19987E+00  0.78973E+02  0.41596E+00  0.10316E+02   8157  0.00000E+00      0.000
     388.0000  0.23525E-01  0.47523E-03  0.84251E-02  0.00000E+00  0.00000E+00  0.52729E+02  0.10773E+01  0.99089E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11595E+03  0.00000E+00  0.19987E+00  0.78964E+02  0.41596E+00  0.10325E+02   8178  0.00000E+00      0.000
     389.0000  0.17644E-01  0.35642E-03  0.83846E-02  0.00000E+00  0.00000E+00  0.52752E+02  0.10778E+01  0.99173E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11593E+03  0.00000E+00  0.19987E+00  0.78956E+02  0.41596E+00  0.10333E+02   8199  0.00000E+00      0.000
     390.0000  0.88218E-02  0.17821E-03  0.83447E-02  0.00000E+00  0.00000E+00  0.52769E+02  0.10781E+01  0.99257E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11591E+03  0.00000E+00  0.19987E+00  0.78948E+02  0.41596E+00  0.10342E+02   8220  0.00000E+00      0.000
     391.0000  0.88218E-02  0.17821E-03  0.83054E-02  0.00000E+00  0.00000E+00  0.52778E+02  0.10783E+01  0.99340E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11589E+03  0.00000E+00  0.19987E+00  0.78939E+02  0.41596E+00  0.10350E+02   8241  0.00000E+00      0.000
     392.0000  0.17644E-01  0.35642E-03  0.82667E-02  0.00000E+00  0.00000E+00  0.52787E+02  0.10785E+01  0.99423E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11587E+03  0.00000E+00  0.19987E+00  0.78931E+02  0.41596E+00  0.10358E+02   8262  0.00000E+00      0.000
     393.0000  0.88218E-02  0.17821E-03  0.82286E-02  0.00000E+00  0.00000E+00  0.52804E+02  0.10789E+01  0.99505E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11585E+03  0.00000E+00  0.19987E+00  0.78923E+02  0.41596E+00  0.10367E+02   8283  0.00000E+00      0.000
     394.0000  0.88218E-02  0.17821E-03  0.81909E-02  0.00000E+00  0.00000E+00  0.52813E+02  0.10790E+01  0.99588E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11583E+03  0.00000E+00  0.19987E+00  0.78914E+02  0.41596E+00  0.10375E+02   8304  0.00000E+00      0.000
     395.0000  0.23525E-01  0.47523E-03  0.81538E-02  0.00000E+00  0.00000E+00  0.52823E+02  0.10792E+01  0.99669E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11581E+03  0.00000E+00  0.19987E+00  0.78906E+02  0.41596E+00  0.10383E+02   8325  0.00000E+00      0.000
     396.0000  0.44109E-01  0.89106E-03  0.81171E-02  0.00000E+00  0.00000E+00  0.52848E+02  0.10797E+01  0.99751E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11579E+03  0.00000E+00  0.19987E+00  0.78898E+02  0.41596E+00  0.10391E+02   8346  0.00000E+00      0.000
     397.0000  0.10292E+00  0.20791E-02  0.80808E-02  0.00000E+00  0.00000E+00  0.52895E+02  0.10807E+01  0.99832E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11577E+03  0.00000E+00  0.19987E+00  0.78890E+02  0.41596E+00  0.10399E+02   8367  0.00000E+00      0.000
     398.0000  0.19408E+00  0.39207E-02  0.80449E-02  0.00000E+00  0.00000E+00  0.53004E+02  0.10829E+01  0.99912E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11574E+03  0.00000E+00  0.19987E+00  0.78882E+02  0.41596E+00  0.10407E+02   8388  0.00000E+00      0.000
     399.0000  0.25583E+00  0.51682E-02  0.80094E-02  0.00000E+00  0.00000E+00  0.53201E+02  0.10869E+01  0.99992E+01  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11572E+03  0.00000E+00  0.19987E+00  0.78874E+02  0.41596E+00  0.10415E+02   8409  0.00000E+00      0.000
     400.0000  0.27642E+00  0.55840E-02  0.79743E-02  0.00000E+00  0.00000E+00  0.53458E+02  0.10921E+01  0.10007E+02  0.00000E+00 -0.69604E-04 -0.30632E+04  0.00000E+00  0.11570E+03  0.00000E+00  0.19987E+00  0.78866E+02  0.41596E+00  0.10423E+02   8430  0.00000E+00      0.000
