  theta         h        log h        C             K        log K          S          Kv
 
  0.1842  -0.143E+04  0.3157E+01  0.1418E-04  0.3356E-08 -0.8474E+01    0.1907  0.9462E-09
  0.1800  -0.178E+04  0.3249E+01  0.1080E-04  0.1882E-08 -0.8725E+01    0.1799  0.9887E-09
  0.1760  -0.220E+04  0.3342E+01  0.8234E-05  0.1056E-08 -0.8976E+01    0.1697  0.1030E-08
  0.1722  -0.272E+04  0.3435E+01  0.6275E-05  0.5920E-09 -0.9228E+01    0.1601  0.1070E-08
  0.1687  -0.337E+04  0.3527E+01  0.4782E-05  0.3320E-09 -0.9479E+01    0.1510  0.1108E-08
  0.1654  -0.417E+04  0.3620E+01  0.3644E-05  0.1862E-09 -0.9730E+01    0.1425  0.1145E-08
  0.1622  -0.516E+04  0.3713E+01  0.2777E-05  0.1044E-09 -0.9981E+01    0.1344  0.1181E-08
  0.1592  -0.639E+04  0.3805E+01  0.2117E-05  0.5854E-10 -0.1023E+02    0.1268  0.1215E-08
  0.1564  -0.791E+04  0.3898E+01  0.1613E-05  0.3283E-10 -0.1048E+02    0.1196  0.1247E-08
  0.1538  -0.979E+04  0.3991E+01  0.1229E-05  0.1841E-10 -0.1074E+02    0.1128  0.1277E-08
  0.1513  -0.121E+05  0.4083E+01  0.9367E-06  0.1032E-10 -0.1099E+02    0.1064  0.1306E-08
  0.1490  -0.150E+05  0.4176E+01  0.7138E-06  0.5788E-11 -0.1124E+02    0.1004  0.1333E-08
end
 
  0.5029  -0.100E-04 -0.5000E+01  0.1970E-05  0.5635E+01  0.7509E+00    1.0000  0.0000E+00
  0.5029  -0.124E-04 -0.4907E+01  0.2243E-05  0.5635E+01  0.7509E+00    1.0000  0.0000E+00
  0.5029  -0.153E-04 -0.4815E+01  0.2553E-05  0.5634E+01  0.7508E+00    1.0000  0.0000E+00
  0.5029  -0.190E-04 -0.4722E+01  0.2907E-05  0.5634E+01  0.7508E+00    1.0000  0.0000E+00
