

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

  4383.34000  0.946945E+03  0.200800E+03  0.119366E+02  0.000000E+00 -0.696036E-04  -3037.600      0.000    101.069    4383
  4384.34000  0.948194E+03  0.200841E+03  0.119495E+02  0.000000E+00 -0.696036E-04  -3034.200      0.000    101.067    4384
  4385.34000  0.949298E+03  0.200877E+03  0.119623E+02  0.000000E+00 -0.696036E-04  -3031.900      0.000    101.065    4385
  4386.34000  0.950034E+03  0.200901E+03  0.119750E+02  0.000000E+00 -0.696036E-04  -3031.300      0.000    101.063    4386
  4387.34000  0.950548E+03  0.200917E+03  0.119877E+02  0.000000E+00 -0.696036E-04  -3031.700      0.000    101.061    4387
  4388.34000  0.950945E+03  0.200930E+03  0.120002E+02  0.000000E+00 -0.696036E-04  -3033.300      0.000    101.059    4388
  4389.33000  0.951118E+03  0.200936E+03  0.120125E+02  0.000000E+00 -0.696036E-04  -3035.500      0.000    101.057    4389
  4390.33000  0.951214E+03  0.200939E+03  0.120248E+02  0.000000E+00 -0.696036E-04  -3038.100      0.000    101.054    4390
  4391.33000  0.951311E+03  0.200942E+03  0.120371E+02  0.000000E+00 -0.696036E-04  -3040.600      0.000    101.052    4391
  4392.33000  0.951408E+03  0.200945E+03  0.120492E+02  0.000000E+00 -0.696036E-04  -3041.500      0.000    101.050    4392
  4393.33000  0.951485E+03  0.200948E+03  0.120613E+02  0.000000E+00 -0.696036E-04  -3042.100      0.000    101.048    4393
  4394.33000  0.951562E+03  0.200950E+03  0.120732E+02  0.000000E+00 -0.696036E-04  -3042.500      0.000    101.046    4394
  4395.33000  0.951639E+03  0.200953E+03  0.120851E+02  0.000000E+00 -0.696036E-04  -3042.000      0.000    101.044    4395
  4396.33000  0.951698E+03  0.200955E+03  0.120968E+02  0.000000E+00 -0.696036E-04  -3041.300      0.000    101.042    4396
  4397.33000  0.951756E+03  0.200956E+03  0.121085E+02  0.000000E+00 -0.696036E-04  -3041.100      0.000    101.040    4397
  4398.33000  0.951815E+03  0.200958E+03  0.121200E+02  0.000000E+00 -0.696036E-04  -3040.700      0.000    101.038    4398
  4399.33000  0.951873E+03  0.200960E+03  0.121316E+02  0.000000E+00 -0.696036E-04  -3041.500      0.000    101.036    4399
  4400.33000  0.951931E+03  0.200962E+03  0.121430E+02  0.000000E+00 -0.696036E-04  -3043.000      0.000    101.034    4400
  4401.33000  0.952057E+03  0.200966E+03  0.121544E+02  0.000000E+00 -0.696036E-04  -3043.700      0.000    101.032    4401
  4402.33000  0.952396E+03  0.200977E+03  0.121658E+02  0.000000E+00 -0.696036E-04  -3043.900      0.000    101.030    4402
  4403.33000  0.953006E+03  0.200997E+03  0.121771E+02  0.000000E+00 -0.696036E-04  -3044.000      0.000    101.028    4403
  4404.33000  0.953694E+03  0.201019E+03  0.121883E+02  0.000000E+00 -0.696036E-04  -3043.300      0.000    101.026    4404
  4405.33000  0.954333E+03  0.201040E+03  0.121994E+02  0.000000E+00 -0.696036E-04  -3042.100      0.000    101.024    4405
  4406.33000  0.954895E+03  0.201058E+03  0.122105E+02  0.000000E+00 -0.696036E-04  -3039.700      0.000    101.021    4406
  4407.33000  0.955427E+03  0.201076E+03  0.122215E+02  0.000000E+00 -0.696036E-04  -3036.000      0.000    101.019    4407
  4408.33000  0.956086E+03  0.201097E+03  0.122323E+02  0.000000E+00 -0.696036E-04  -3032.400      0.000    101.017    4408
  4409.33000  0.956803E+03  0.201120E+03  0.122432E+02  0.000000E+00 -0.696036E-04  -3029.600      0.000    101.015    4409
  4410.33000  0.957500E+03  0.201143E+03  0.122539E+02  0.000000E+00 -0.696036E-04  -3028.000      0.000    101.013    4410
  4411.33000  0.958121E+03  0.201163E+03  0.122646E+02  0.000000E+00 -0.696036E-04  -3027.700      0.000    101.011    4411
  4412.33000  0.958518E+03  0.201176E+03  0.122753E+02  0.000000E+00 -0.696036E-04  -3028.900      0.000    101.009    4412
  4413.33000  0.958721E+03  0.201182E+03  0.122859E+02  0.000000E+00 -0.696036E-04  -3030.400      0.000    101.007    4413
  4414.33000  0.958876E+03  0.201188E+03  0.122964E+02  0.000000E+00 -0.696036E-04  -3032.400      0.000    101.005    4414
  4415.33000  0.959051E+03  0.201193E+03  0.123069E+02  0.000000E+00 -0.696036E-04  -3034.300      0.000    101.003    4415
  4416.33000  0.959226E+03  0.201199E+03  0.123174E+02  0.000000E+00 -0.696036E-04  -3034.800      0.000    101.001    4416
  4417.33000  0.959381E+03  0.201204E+03  0.123278E+02  0.000000E+00 -0.696036E-04  -3034.000      0.000    100.999    4417
  4418.33000  0.959555E+03  0.201210E+03  0.123381E+02  0.000000E+00 -0.696036E-04  -3033.500      0.000    100.997    4418
  4419.33000  0.959778E+03  0.201217E+03  0.123483E+02  0.000000E+00 -0.696036E-04  -3032.300      0.000    100.995    4419
  4420.33000  0.960000E+03  0.201225E+03  0.123585E+02  0.000000E+00 -0.696036E-04  -3030.500      0.000    100.993    4420
  4421.33000  0.960194E+03  0.201231E+03  0.123686E+02  0.000000E+00 -0.696036E-04  -3028.900      0.000    100.991    4421
  4422.33000  0.960369E+03  0.201237E+03  0.123787E+02  0.000000E+00 -0.696036E-04  -3028.200      0.000    100.989    4422
  4423.33000  0.960495E+03  0.201241E+03  0.123888E+02  0.000000E+00 -0.696036E-04  -3029.100      0.000    100.987    4423
  4424.33000  0.960572E+03  0.201243E+03  0.123988E+02  0.000000E+00 -0.696036E-04  -3029.600      0.000    100.985    4424
  4425.33000  0.960678E+03  0.201247E+03  0.124088E+02  0.000000E+00 -0.696036E-04  -3030.000      0.000    100.983    4425
  4426.33000  0.960882E+03  0.201253E+03  0.124187E+02  0.000000E+00 -0.696036E-04  -3029.900      0.000    100.981    4426
  4427.33000  0.961279E+03  0.201266E+03  0.124286E+02  0.000000E+00 -0.696036E-04  -3028.700      0.000    100.979    4427
  4428.33000  0.962044E+03  0.201291E+03  0.124385E+02  0.000000E+00 -0.696036E-04  -3027.200      0.000    100.977    4428
  4429.33000  0.963177E+03  0.201328E+03  0.124483E+02  0.000000E+00 -0.696036E-04  -3025.500      0.000    100.975    4429
  4430.33000  0.964504E+03  0.201371E+03  0.124581E+02  0.000000E+00 -0.696036E-04  -3022.700      0.000    100.973    4430
  4431.33000  0.965927E+03  0.201418E+03  0.124678E+02  0.000000E+00 -0.696036E-04  -3019.100      0.000    100.971    4431
  4432.33000  0.967380E+03  0.201465E+03  0.124774E+02  0.000000E+00 -0.696036E-04  -3015.600      0.000    100.969    4432
  4433.33000  0.968736E+03  0.201509E+03  0.124870E+02  0.000000E+00 -0.696036E-04  -3012.700      0.000    100.967    4433
  4434.33000  0.969888E+03  0.201546E+03  0.124966E+02  0.000000E+00 -0.696036E-04  -3011.300      0.000    100.965    4434
  4435.33000  0.970770E+03  0.201575E+03  0.125062E+02  0.000000E+00 -0.696036E-04  -3011.000      0.000    100.963    4435
  4436.33000  0.971361E+03  0.201594E+03  0.125157E+02  0.000000E+00 -0.696036E-04  -3011.400      0.000    100.961    4436
  4437.33000  0.971728E+03  0.201606E+03  0.125252E+02  0.000000E+00 -0.696036E-04  -3012.600      0.000    100.959    4437
  4438.33000  0.971999E+03  0.201615E+03  0.125346E+02  0.000000E+00 -0.696036E-04  -3014.600      0.000    100.957    4438
  4439.33000  0.972250E+03  0.201623E+03  0.125441E+02  0.000000E+00 -0.696036E-04  -3016.700      0.000    100.955    4439
  4440.33000  0.972473E+03  0.201630E+03  0.125535E+02  0.000000E+00 -0.696036E-04  -3017.800      0.000    100.953    4440
  4441.33000  0.972647E+03  0.201636E+03  0.125628E+02  0.000000E+00 -0.696036E-04  -3017.600      0.000    100.951    4441
  4442.33000  0.972803E+03  0.201641E+03  0.125722E+02  0.000000E+00 -0.696036E-04  -3017.100      0.000    100.949    4442
  4443.33000  0.972928E+03  0.201645E+03  0.125814E+02  0.000000E+00 -0.696036E-04  -3016.400      0.000    100.947    4443
  4444.33000  0.973025E+03  0.201649E+03  0.125907E+02  0.000000E+00 -0.696036E-04  -3015.600      0.000    100.945    4444
  4445.33000  0.973122E+03  0.201652E+03  0.125999E+02  0.000000E+00 -0.696036E-04  -3014.300      0.000    100.944    4445
  4446.33000  0.973199E+03  0.201654E+03  0.126090E+02  0.000000E+00 -0.696036E-04  -3014.200      0.000    100.942    4446
  4447.33000  0.973257E+03  0.201656E+03  0.126182E+02  0.000000E+00 -0.696036E-04  -3015.400      0.000    100.940    4447
  4448.33000  0.973316E+03  0.201658E+03  0.126273E+02  0.000000E+00 -0.696036E-04  -3017.400      0.000    100.938    4448
  4449.33000  0.973374E+03  0.201660E+03  0.126364E+02  0.000000E+00 -0.696036E-04  -3020.100      0.000    100.936    4449
  4450.33000  0.973480E+03  0.201663E+03  0.126455E+02  0.000000E+00 -0.696036E-04  -3023.100      0.000    100.934    4450
  4451.33000  0.973655E+03  0.201669E+03  0.126545E+02  0.000000E+00 -0.696036E-04  -3023.600      0.000    100.932    4451
  4452.33000  0.973877E+03  0.201676E+03  0.126634E+02  0.000000E+00 -0.696036E-04  -3022.600      0.000    100.930    4452
  4453.33000  0.974352E+03  0.201692E+03  0.126724E+02  0.000000E+00 -0.696036E-04  -3021.200      0.000    100.928    4453
  4454.33000  0.975069E+03  0.201715E+03  0.126812E+02  0.000000E+00 -0.696036E-04  -3017.500      0.000    100.926    4454
  4455.33000  0.976076E+03  0.201748E+03  0.126900E+02  0.000000E+00 -0.696036E-04  -3014.300      0.000    100.924    4455
  4456.32000  0.977371E+03  0.201790E+03  0.126987E+02  0.000000E+00 -0.696036E-04  -3013.600      0.000    100.922    4456
  4457.32000  0.978629E+03  0.201831E+03  0.127075E+02  0.000000E+00 -0.696036E-04  -3014.100      0.000    100.920    4457
  4458.32000  0.979666E+03  0.201864E+03  0.127162E+02  0.000000E+00 -0.696036E-04  -3016.000      0.000    100.918    4458
  4459.32000  0.980431E+03  0.201889E+03  0.127249E+02  0.000000E+00 -0.696036E-04  -3018.500      0.000    100.916    4459
  4460.32000  0.980896E+03  0.201904E+03  0.127336E+02  0.000000E+00 -0.696036E-04  -3021.100      0.000    100.914    4460
  4461.32000  0.981119E+03  0.201912E+03  0.127423E+02  0.000000E+00 -0.696036E-04  -3025.400      0.000    100.912    4461
  4462.32000  0.981274E+03  0.201917E+03  0.127509E+02  0.000000E+00 -0.696036E-04  -3029.900      0.000    100.910    4462
  4463.32000  0.981448E+03  0.201923E+03  0.127595E+02  0.000000E+00 -0.696036E-04  -3033.400      0.000    100.909    4463
  4464.32000  0.981642E+03  0.201929E+03  0.127681E+02  0.000000E+00 -0.696036E-04  -3037.200      0.000    100.907    4464
  4465.32000  0.976616E+03  0.201935E+03  0.973174E+01  0.000000E+00 -0.696036E-04      0.000      0.000    100.904    4465
  4466.32000  0.973543E+03  0.201939E+03  0.817847E+01  0.000000E+00 -0.696036E-04      0.000      0.000    100.902    4466
  4467.32000  0.972991E+03  0.201940E+03  0.762690E+01  0.000000E+00 -0.696036E-04     -6.320      0.000    100.900    4467
  4468.32000  0.972820E+03  0.201941E+03  0.745595E+01  0.000000E+00 -0.696036E-04    -14.893      0.000    100.897    4468
  4469.32000  0.972878E+03  0.201943E+03  0.751406E+01  0.000000E+00 -0.696036E-04    -27.695      0.000    100.895    4469
  4470.32000  0.972937E+03  0.201945E+03  0.757217E+01  0.000000E+00 -0.696036E-04    -34.351      0.000    100.893    4470
  4471.32000  0.972995E+03  0.201947E+03  0.763028E+01  0.000000E+00 -0.696036E-04    -39.965      0.000    100.891    4471
  4472.32000  0.973054E+03  0.201949E+03  0.768840E+01  0.000000E+00 -0.696036E-04    -45.106      0.000    100.888    4472
  4473.32000  0.973131E+03  0.201951E+03  0.776587E+01  0.000000E+00 -0.696036E-04    -53.326      0.000    100.886    4473
  4474.32000  0.973305E+03  0.201957E+03  0.794020E+01  0.000000E+00 -0.696036E-04    -90.999      0.000    100.884    4474
  4475.32000  0.973673E+03  0.201969E+03  0.830824E+01  0.000000E+00 -0.696036E-04   -621.146      0.000    100.882    4475
  4476.32000  0.974332E+03  0.201990E+03  0.864425E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.879    4476
  4477.32000  0.974991E+03  0.202011E+03  0.879095E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.877    4477
  4478.32000  0.975823E+03  0.202039E+03  0.890258E+01  0.000000E+00 -0.696036E-04  -3058.800      0.000    100.875    4478
  4479.32000  0.977150E+03  0.202082E+03  0.899576E+01  0.000000E+00 -0.696036E-04  -3059.100      0.000    100.873    4479
  4480.32000  0.978554E+03  0.202127E+03  0.907778E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.870    4480
  4481.32000  0.979764E+03  0.202167E+03  0.915184E+01  0.000000E+00 -0.696036E-04  -3058.900      0.000    100.868    4481
  4482.32000  0.980723E+03  0.202198E+03  0.921935E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.866    4482
  4483.32000  0.981430E+03  0.202221E+03  0.928115E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.864    4483
  4484.32000  0.981846E+03  0.202234E+03  0.933797E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.861    4484
  4485.32000  0.982021E+03  0.202240E+03  0.939042E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.859    4485
  4486.32000  0.982117E+03  0.202243E+03  0.943958E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.857    4486
  4487.32000  0.982214E+03  0.202246E+03  0.948694E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.854    4487
  4488.32000  0.982311E+03  0.202250E+03  0.953266E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.852    4488
  4489.32000  0.982407E+03  0.202253E+03  0.957676E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.850    4489
  4490.32000  0.982504E+03  0.202256E+03  0.961931E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.848    4490
  4491.32000  0.982601E+03  0.202259E+03  0.966039E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.846    4491
  4492.32000  0.982697E+03  0.202262E+03  0.970010E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.843    4492
  4493.32000  0.982794E+03  0.202265E+03  0.973852E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.841    4493
  4494.32000  0.982890E+03  0.202268E+03  0.977575E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.839    4494
  4495.32000  0.982968E+03  0.202271E+03  0.981185E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.837    4495
  4496.32000  0.983026E+03  0.202273E+03  0.984689E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.835    4496
  4497.32000  0.983133E+03  0.202276E+03  0.988093E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.832    4497
  4498.32000  0.983500E+03  0.202288E+03  0.991403E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.830    4498
  4499.32000  0.984236E+03  0.202312E+03  0.994623E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.828    4499
  4500.32000  0.985243E+03  0.202345E+03  0.997757E+01  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.826    4500
  4501.32000  0.986444E+03  0.202384E+03  0.100081E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.824    4501
  4502.32000  0.987800E+03  0.202428E+03  0.100381E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.822    4502
  4503.32000  0.989204E+03  0.202473E+03  0.100676E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.819    4503
  4504.32000  0.990531E+03  0.202517E+03  0.100967E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.817    4504
  4505.32000  0.991712E+03  0.202555E+03  0.101254E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.815    4505
  4506.32000  0.992700E+03  0.202587E+03  0.101537E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.813    4506
  4507.32000  0.993417E+03  0.202610E+03  0.101816E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.811    4507
  4508.32000  0.993813E+03  0.202623E+03  0.102091E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.808    4508
  4509.32000  0.994017E+03  0.202630E+03  0.102362E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.806    4509
  4510.32000  0.994172E+03  0.202635E+03  0.102630E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.804    4510
  4511.32000  0.994327E+03  0.202640E+03  0.102894E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.802    4511
  4512.32000  0.994502E+03  0.202646E+03  0.103155E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.800    4512
  4513.32000  0.994695E+03  0.202652E+03  0.103412E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.798    4513
  4514.32000  0.994889E+03  0.202659E+03  0.103667E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.795    4514
  4515.32000  0.995063E+03  0.202665E+03  0.103919E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.793    4515
  4516.32000  0.995189E+03  0.202669E+03  0.104168E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.791    4516
  4517.32000  0.995286E+03  0.202672E+03  0.104414E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.789    4517
  4518.32000  0.995412E+03  0.202676E+03  0.104658E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.787    4518
  4519.32000  0.995567E+03  0.202681E+03  0.104899E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.785    4519
  4520.32000  0.995692E+03  0.202685E+03  0.105138E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.782    4520
  4521.31000  0.995836E+03  0.202690E+03  0.105373E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.780    4521
  4522.31000  0.996204E+03  0.202701E+03  0.105609E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.778    4522
  4523.31000  0.996824E+03  0.202722E+03  0.105842E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.776    4523
  4524.31000  0.997570E+03  0.202746E+03  0.106074E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.774    4524
  4525.31000  0.998316E+03  0.202770E+03  0.106303E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.772    4525
  4526.31000  0.998887E+03  0.202789E+03  0.106531E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.770    4526
  4527.31000  0.999429E+03  0.202806E+03  0.106756E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.768    4527
  4528.31000  0.100029E+04  0.202834E+03  0.106979E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.766    4528
  4529.31000  0.100128E+04  0.202867E+03  0.107200E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.763    4529
  4530.31000  0.100214E+04  0.202895E+03  0.107420E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.761    4530
  4531.31000  0.100291E+04  0.202920E+03  0.107636E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.759    4531
  4532.31000  0.100348E+04  0.202938E+03  0.107851E+02  0.000000E+00 -0.696036E-04  -3059.600      0.000    100.757    4532
