 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 



                               Node( 10)                      Node( 15)                      Node( 21)                      Node( 26)                      Node( 30)                      Node( 33)

         time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
        125.0000      -47.45  0.3907  0.154E-01         -0.09  0.4992  0.113E-02         32.53  0.5029 -0.152E-04         60.49  0.5029 -0.477E-05         92.53  0.5029 -0.143E-04        122.19  0.5029  0.000E+00
        126.0000      -47.73  0.3902  0.153E-01         -0.11  0.4989  0.120E-02         32.50  0.5029 -0.152E-04         60.46  0.5029 -0.622E-05         92.50  0.5029 -0.143E-04        122.16  0.5029  0.000E+00
        127.0000      -48.02  0.3897  0.152E-01         -0.14  0.4985  0.124E-02         32.47  0.5029 -0.152E-04         60.44  0.5029 -0.477E-05         92.47  0.5029 -0.143E-04        122.14  0.5029  0.000E+00
        128.0000      -48.30  0.3892  0.150E-01         -0.17  0.4982  0.130E-02         32.45  0.5029 -0.138E-04         60.41  0.5029 -0.477E-05         92.45  0.5029 -0.143E-04        122.11  0.5029  0.000E+00
        129.0000      -48.58  0.3887  0.149E-01         -0.19  0.4978  0.137E-02         32.42  0.5029 -0.152E-04         60.38  0.5029 -0.622E-05         92.42  0.5029 -0.143E-04        122.08  0.5029  0.000E+00
        130.0000      -48.85  0.3883  0.148E-01         -0.22  0.4974  0.141E-02         32.39  0.5029 -0.138E-04         60.36  0.5029 -0.622E-05         92.39  0.5029 -0.143E-04        122.05  0.5029  0.000E+00
        131.0000      -49.12  0.3878  0.147E-01         -0.25  0.4970  0.144E-02         32.36  0.5029 -0.152E-04         60.33  0.5029 -0.622E-05         92.36  0.5029 -0.143E-04        122.03  0.5029  0.000E+00
        132.0000      -49.39  0.3873  0.146E-01         -0.28  0.4966  0.146E-02         32.34  0.5029 -0.138E-04         60.30  0.5029 -0.622E-05         92.34  0.5029 -0.143E-04        122.00  0.5029  0.000E+00
        133.0000      -49.66  0.3869  0.145E-01         -0.30  0.4962  0.148E-02         32.31  0.5029 -0.152E-04         60.27  0.5029 -0.622E-05         92.31  0.5029 -0.143E-04        121.97  0.5029  0.000E+00
        134.0000      -49.93  0.3864  0.144E-01         -0.33  0.4957  0.150E-02         32.28  0.5029 -0.138E-04         60.25  0.5029 -0.477E-05         92.28  0.5029 -0.143E-04        121.94  0.5029  0.000E+00
        135.0000      -50.19  0.3860  0.143E-01         -0.36  0.4953  0.151E-02         32.26  0.5029 -0.138E-04         60.22  0.5029 -0.477E-05         92.26  0.5029 -0.143E-04        121.92  0.5029  0.000E+00
        136.0000      -50.46  0.3855  0.143E-01         -0.38  0.4949  0.152E-02         32.23  0.5029 -0.138E-04         60.19  0.5029 -0.622E-05         92.23  0.5029 -0.143E-04        121.89  0.5029  0.000E+00
        137.0000      -50.73  0.3851  0.142E-01         -0.41  0.4944  0.153E-02         32.20  0.5029 -0.152E-04         60.17  0.5029 -0.477E-05         92.20  0.5029 -0.143E-04        121.87  0.5029  0.000E+00
        138.0000      -51.00  0.3846  0.141E-01         -0.44  0.4940  0.154E-02         32.18  0.5029 -0.138E-04         60.14  0.5029 -0.477E-05         92.18  0.5029 -0.143E-04        121.84  0.5029  0.000E+00
        139.0000      -51.26  0.3842  0.141E-01         -0.46  0.4936  0.155E-02         32.15  0.5029 -0.152E-04         60.12  0.5029 -0.477E-05         92.15  0.5029 -0.143E-04        121.81  0.5029  0.000E+00
        140.0000      -51.53  0.3837  0.140E-01         -0.49  0.4931  0.156E-02         32.12  0.5029 -0.138E-04         60.09  0.5029 -0.622E-05         92.12  0.5029 -0.143E-04        121.79  0.5029  0.000E+00
        141.0000      -51.79  0.3833  0.139E-01         -0.51  0.4927  0.156E-02         32.10  0.5029 -0.138E-04         60.06  0.5029 -0.477E-05         92.10  0.5029 -0.143E-04        121.76  0.5029  0.000E+00
        142.0000      -52.04  0.3828  0.138E-01         -0.54  0.4922  0.156E-02         32.07  0.5029 -0.138E-04         60.04  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
        143.0000      -52.30  0.3824  0.137E-01         -0.57  0.4918  0.157E-02         32.05  0.5029 -0.138E-04         60.01  0.5029 -0.477E-05         92.05  0.5029 -0.143E-04        121.71  0.5029  0.000E+00
        144.0000      -52.55  0.3819  0.136E-01         -0.59  0.4913  0.157E-02         32.02  0.5029 -0.152E-04         59.99  0.5029 -0.477E-05         92.02  0.5029 -0.143E-04        121.68  0.5029  0.000E+00
        145.0000      -52.81  0.3815  0.135E-01         -0.62  0.4909  0.157E-02         32.00  0.5029 -0.138E-04         59.96  0.5029 -0.477E-05         92.00  0.5029 -0.143E-04        121.66  0.5029  0.000E+00
        146.0000      -53.06  0.3811  0.134E-01         -0.64  0.4904  0.157E-02         31.97  0.5029 -0.138E-04         59.93  0.5029 -0.622E-05         91.97  0.5029 -0.143E-04        121.63  0.5029  0.000E+00
        147.0000      -53.31  0.3807  0.133E-01         -0.67  0.4900  0.157E-02         31.94  0.5029 -0.127E-04         59.91  0.5029 -0.622E-05         91.94  0.5029 -0.143E-04        121.61  0.5029  0.000E+00
        148.0000      -53.55  0.3802  0.132E-01         -0.69  0.4895  0.158E-02         31.92  0.5029 -0.138E-04         59.88  0.5029 -0.477E-05         91.92  0.5029 -0.143E-04        121.58  0.5029  0.000E+00
        149.0000      -53.80  0.3798  0.131E-01         -0.72  0.4891  0.159E-02         31.89  0.5029 -0.138E-04         59.86  0.5029 -0.622E-05         91.89  0.5029 -0.143E-04        121.56  0.5029  0.000E+00
        150.0000      -54.05  0.3794  0.130E-01         -0.74  0.4886  0.159E-02         31.87  0.5029 -0.138E-04         59.83  0.5029 -0.622E-05         91.87  0.5029 -0.143E-04        121.53  0.5029  0.000E+00
        151.0000      -54.29  0.3790  0.130E-01         -0.77  0.4882  0.159E-02         31.84  0.5029 -0.138E-04         59.81  0.5029 -0.622E-05         91.84  0.5029 -0.143E-04        121.51  0.5029  0.000E+00
        152.0000      -54.54  0.3785  0.129E-01         -0.79  0.4877  0.158E-02         31.82  0.5029 -0.127E-04         59.78  0.5029 -0.622E-05         91.82  0.5029 -0.143E-04        121.48  0.5029  0.000E+00
        153.0000      -54.79  0.3781  0.128E-01         -0.82  0.4873  0.158E-02         31.79  0.5029 -0.138E-04         59.76  0.5029 -0.622E-05         91.79  0.5029 -0.143E-04        121.46  0.5029  0.000E+00
        154.0000      -55.05  0.3777  0.127E-01         -0.84  0.4868  0.159E-02         31.77  0.5029 -0.138E-04         59.73  0.5029 -0.477E-05         91.77  0.5029 -0.143E-04        121.43  0.5029  0.000E+00
        155.0000      -55.30  0.3773  0.126E-01         -0.87  0.4864  0.159E-02         31.74  0.5029 -0.138E-04         59.71  0.5029 -0.622E-05         91.74  0.5029 -0.143E-04        121.41  0.5029  0.000E+00
        156.0000      -55.54  0.3768  0.125E-01         -0.89  0.4859  0.159E-02         31.72  0.5029 -0.127E-04         59.68  0.5029 -0.477E-05         91.72  0.5029 -0.143E-04        121.38  0.5029  0.000E+00
        157.0000      -55.79  0.3764  0.124E-01         -0.92  0.4854  0.159E-02         31.69  0.5029 -0.127E-04         59.66  0.5029 -0.622E-05         91.69  0.5029 -0.143E-04        121.36  0.5029  0.000E+00
        158.0000      -56.03  0.3760  0.124E-01         -0.94  0.4850  0.158E-02         31.67  0.5029 -0.138E-04         59.63  0.5029 -0.477E-05         91.67  0.5029 -0.143E-04        121.33  0.5029  0.000E+00
        159.0000      -56.27  0.3756  0.123E-01         -0.97  0.4845  0.157E-02         31.64  0.5029 -0.127E-04         59.61  0.5029 -0.477E-05         91.64  0.5029 -0.143E-04        121.31  0.5029  0.000E+00
        160.0000      -56.51  0.3752  0.122E-01         -0.99  0.4841  0.157E-02         31.62  0.5029 -0.138E-04         59.58  0.5029 -0.622E-05         91.62  0.5029 -0.143E-04        121.28  0.5029  0.000E+00
        161.0000      -56.74  0.3748  0.121E-01         -1.02  0.4836  0.156E-02         31.59  0.5029 -0.138E-04         59.56  0.5029 -0.477E-05         91.59  0.5029 -0.143E-04        121.26  0.5029  0.000E+00
        162.0000      -56.97  0.3744  0.120E-01         -1.04  0.4832  0.156E-02         31.57  0.5029 -0.127E-04         59.53  0.5029 -0.477E-05         91.57  0.5029 -0.143E-04        121.23  0.5029  0.000E+00
        163.0000      -57.20  0.3740  0.120E-01         -1.07  0.4828  0.156E-02         31.54  0.5029 -0.138E-04         59.51  0.5029 -0.622E-05         91.54  0.5029 -0.143E-04        121.21  0.5029  0.000E+00
        164.0000      -57.43  0.3736  0.119E-01         -1.09  0.4823  0.156E-02         31.52  0.5029 -0.127E-04         59.48  0.5029 -0.622E-05         91.52  0.5029 -0.143E-04        121.18  0.5029  0.000E+00
        165.0000      -57.65  0.3732  0.118E-01         -1.12  0.4819  0.155E-02         31.49  0.5029 -0.127E-04         59.46  0.5029 -0.622E-05         91.49  0.5029 -0.143E-04        121.16  0.5029  0.000E+00
        166.0000      -57.88  0.3728  0.117E-01         -1.14  0.4814  0.155E-02         31.47  0.5029 -0.127E-04         59.43  0.5029 -0.477E-05         91.47  0.5029 -0.143E-04        121.13  0.5029  0.000E+00
        167.0000      -58.10  0.3725  0.116E-01         -1.17  0.4810  0.154E-02         31.45  0.5029 -0.127E-04         59.41  0.5029 -0.622E-05         91.45  0.5029 -0.143E-04        121.11  0.5029  0.000E+00
        168.0000      -58.32  0.3721  0.116E-01         -1.19  0.4805  0.153E-02         31.42  0.5029 -0.127E-04         59.39  0.5029 -0.477E-05         91.42  0.5029 -0.143E-04        121.08  0.5029  0.000E+00
        169.0000      -58.56  0.3717  0.115E-01         -1.22  0.4801  0.152E-02         31.40  0.5029 -0.138E-04         59.36  0.5029 -0.477E-05         91.40  0.5029 -0.143E-04        121.06  0.5029  0.000E+00
        170.0000      -58.80  0.3714  0.115E-01         -1.24  0.4797  0.151E-02         31.37  0.5029 -0.138E-04         59.34  0.5029 -0.622E-05         91.37  0.5029 -0.143E-04        121.04  0.5029  0.000E+00
        171.0000      -59.03  0.3711  0.114E-01         -1.26  0.4792  0.151E-02         31.35  0.5029 -0.138E-04         59.31  0.5029 -0.622E-05         91.35  0.5029 -0.143E-04        121.01  0.5029  0.000E+00
        172.0000      -59.25  0.3707  0.114E-01         -1.29  0.4788  0.150E-02         31.32  0.5029 -0.127E-04         59.29  0.5029 -0.622E-05         91.32  0.5029 -0.143E-04        120.99  0.5029  0.000E+00
        173.0000      -59.48  0.3704  0.113E-01         -1.31  0.4784  0.150E-02         31.30  0.5029 -0.127E-04         59.27  0.5029 -0.622E-05         91.30  0.5029 -0.143E-04        120.96  0.5029  0.000E+00
        174.0000      -59.70  0.3701  0.113E-01         -1.34  0.4779  0.149E-02         31.28  0.5029 -0.127E-04         59.24  0.5029 -0.622E-05         91.28  0.5029 -0.143E-04        120.94  0.5029  0.000E+00
        175.0000      -59.92  0.3698  0.112E-01         -1.36  0.4775  0.149E-02         31.25  0.5029 -0.127E-04         59.22  0.5029 -0.622E-05         91.25  0.5029 -0.143E-04        120.92  0.5029  0.000E+00
        176.0000      -60.13  0.3695  0.111E-01         -1.38  0.4771  0.150E-02         31.23  0.5029 -0.127E-04         59.19  0.5029 -0.477E-05         91.23  0.5029 -0.143E-04        120.89  0.5029  0.000E+00
        177.0000      -60.35  0.3692  0.111E-01         -1.41  0.4767  0.151E-02         31.20  0.5029 -0.138E-04         59.17  0.5029 -0.622E-05         91.20  0.5029 -0.143E-04        120.87  0.5029  0.000E+00
        178.0000      -60.56  0.3689  0.110E-01         -1.43  0.4762  0.151E-02         31.18  0.5029 -0.127E-04         59.15  0.5029 -0.477E-05         91.18  0.5029 -0.143E-04        120.84  0.5029  0.000E+00
        179.0000      -60.77  0.3686  0.109E-01         -1.46  0.4758  0.151E-02         31.16  0.5029 -0.138E-04         59.12  0.5029 -0.477E-05         91.16  0.5029 -0.143E-04        120.82  0.5029  0.000E+00
        180.0000      -60.98  0.3683  0.109E-01         -1.48  0.4754  0.151E-02         31.13  0.5029 -0.138E-04         59.10  0.5029 -0.477E-05         91.13  0.5029 -0.143E-04        120.79  0.5029  0.000E+00
        181.0000      -61.19  0.3680  0.108E-01         -1.51  0.4749  0.151E-02         31.11  0.5029 -0.127E-04         59.07  0.5029 -0.477E-05         91.11  0.5029 -0.143E-04        120.77  0.5029  0.000E+00
        182.0000      -61.39  0.3677  0.107E-01         -1.53  0.4745  0.150E-02         31.08  0.5029 -0.127E-04         59.05  0.5029 -0.622E-05         91.08  0.5029 -0.143E-04        120.75  0.5029  0.000E+00
        183.0000      -61.59  0.3674  0.107E-01         -1.55  0.4741  0.150E-02         31.06  0.5029 -0.138E-04         59.02  0.5029 -0.477E-05         91.06  0.5029 -0.143E-04        120.72  0.5029  0.000E+00
        184.0000      -61.79  0.3672  0.106E-01         -1.58  0.4736  0.150E-02         31.03  0.5029 -0.127E-04         59.00  0.5029 -0.622E-05         91.03  0.5029 -0.143E-04        120.70  0.5029  0.000E+00
        185.0000      -61.99  0.3669  0.105E-01         -1.60  0.4732  0.150E-02         31.01  0.5029 -0.127E-04         58.97  0.5029 -0.477E-05         91.01  0.5029 -0.143E-04        120.67  0.5029  0.000E+00
        186.0000      -62.19  0.3666  0.104E-01         -1.63  0.4728  0.150E-02         30.98  0.5029 -0.127E-04         58.95  0.5029 -0.622E-05         90.98  0.5029 -0.143E-04        120.65  0.5029  0.000E+00
        187.0000      -62.39  0.3663  0.104E-01         -1.65  0.4724  0.150E-02         30.96  0.5029 -0.138E-04         58.92  0.5029 -0.477E-05         90.96  0.5029 -0.143E-04        120.62  0.5029  0.000E+00
        188.0000      -62.59  0.3660  0.103E-01         -1.68  0.4719  0.150E-02         30.93  0.5029 -0.138E-04         58.90  0.5029 -0.622E-05         90.93  0.5029 -0.143E-04        120.60  0.5029  0.000E+00
        189.0000      -62.79  0.3657  0.102E-01         -1.70  0.4715  0.150E-02         30.91  0.5029 -0.127E-04         58.87  0.5029 -0.477E-05         90.91  0.5029 -0.143E-04        120.57  0.5029  0.000E+00
        190.0000      -62.99  0.3655  0.101E-01         -1.73  0.4711  0.149E-02         30.88  0.5029 -0.127E-04         58.85  0.5029 -0.622E-05         90.88  0.5029 -0.143E-04        120.55  0.5029  0.000E+00
        191.0000      -63.19  0.3652  0.100E-01         -1.75  0.4706  0.149E-02         30.86  0.5029 -0.138E-04         58.83  0.5029 -0.622E-05         90.86  0.5029 -0.143E-04        120.52  0.5029  0.000E+00
        192.0000      -63.39  0.3649  0.100E-01         -1.78  0.4702  0.148E-02         30.84  0.5029 -0.127E-04         58.80  0.5029 -0.477E-05         90.84  0.5029 -0.143E-04        120.50  0.5029  0.000E+00
        193.0000      -63.60  0.3646  0.999E-02         -1.80  0.4698  0.148E-02         30.81  0.5029 -0.138E-04         58.78  0.5029 -0.477E-05         90.81  0.5029 -0.143E-04        120.47  0.5029  0.000E+00
        194.0000      -63.81  0.3643  0.995E-02         -1.83  0.4694  0.147E-02         30.79  0.5029 -0.138E-04         58.75  0.5029 -0.622E-05         90.79  0.5029 -0.143E-04        120.45  0.5029  0.000E+00
        195.0000      -64.02  0.3640  0.991E-02         -1.85  0.4690  0.146E-02         30.76  0.5029 -0.127E-04         58.73  0.5029 -0.477E-05         90.76  0.5029 -0.143E-04        120.42  0.5029  0.000E+00
        196.0000      -64.22  0.3637  0.987E-02         -1.87  0.4685  0.146E-02         30.74  0.5029 -0.127E-04         58.70  0.5029 -0.622E-05         90.74  0.5029 -0.143E-04        120.40  0.5029  0.000E+00
        197.0000      -64.43  0.3634  0.982E-02         -1.90  0.4681  0.145E-02         30.71  0.5029 -0.127E-04         58.68  0.5029 -0.477E-05         90.71  0.5029 -0.143E-04        120.38  0.5029  0.000E+00
        198.0000      -64.63  0.3631  0.978E-02         -1.92  0.4677  0.144E-02         30.69  0.5029 -0.138E-04         58.65  0.5029 -0.477E-05         90.69  0.5029 -0.143E-04        120.35  0.5029  0.000E+00
        199.0000      -64.84  0.3629  0.973E-02         -1.95  0.4673  0.144E-02         30.66  0.5029 -0.127E-04         58.63  0.5029 -0.477E-05         90.66  0.5029 -0.143E-04        120.33  0.5029  0.000E+00
        200.0000      -65.04  0.3626  0.969E-02         -1.97  0.4669  0.144E-02         30.64  0.5029 -0.127E-04         58.60  0.5029 -0.622E-05         90.64  0.5029 -0.143E-04        120.30  0.5029  0.000E+00
        201.0000      -65.24  0.3623  0.964E-02         -2.00  0.4665  0.143E-02         30.61  0.5029 -0.138E-04         58.58  0.5029 -0.477E-05         90.61  0.5029 -0.143E-04        120.28  0.5029  0.000E+00
        202.0000      -65.44  0.3620  0.960E-02         -2.02  0.4661  0.143E-02         30.59  0.5029 -0.138E-04         58.55  0.5029 -0.622E-05         90.59  0.5029 -0.143E-04        120.25  0.5029  0.000E+00
        203.0000      -65.64  0.3617  0.955E-02         -2.05  0.4657  0.142E-02         30.56  0.5029 -0.127E-04         58.53  0.5029 -0.622E-05         90.56  0.5029 -0.143E-04        120.23  0.5029  0.000E+00
        204.0000      -65.84  0.3614  0.951E-02         -2.07  0.4653  0.142E-02         30.54  0.5029 -0.127E-04         58.50  0.5029 -0.477E-05         90.54  0.5029 -0.143E-04        120.20  0.5029  0.000E+00
        205.0000      -66.03  0.3612  0.947E-02         -2.10  0.4648  0.141E-02         30.51  0.5029 -0.138E-04         58.48  0.5029 -0.477E-05         90.51  0.5029 -0.143E-04        120.18  0.5029  0.000E+00
        206.0000      -66.23  0.3609  0.942E-02         -2.12  0.4644  0.141E-02         30.49  0.5029 -0.138E-04         58.46  0.5029 -0.622E-05         90.49  0.5029 -0.143E-04        120.15  0.5029  0.000E+00
        207.0000      -66.42  0.3606  0.938E-02         -2.15  0.4640  0.140E-02         30.47  0.5029 -0.127E-04         58.43  0.5029 -0.477E-05         90.47  0.5029 -0.143E-04        120.13  0.5029  0.000E+00
        208.0000      -66.62  0.3603  0.932E-02         -2.17  0.4636  0.139E-02         30.44  0.5029 -0.138E-04         58.41  0.5029 -0.477E-05         90.44  0.5029 -0.143E-04        120.10  0.5029  0.000E+00
        209.0000      -66.82  0.3601  0.926E-02         -2.20  0.4632  0.139E-02         30.42  0.5029 -0.127E-04         58.38  0.5029 -0.622E-05         90.42  0.5029 -0.143E-04        120.08  0.5029  0.000E+00
        210.0000      -67.02  0.3598  0.921E-02         -2.22  0.4629  0.138E-02         30.39  0.5029 -0.138E-04         58.36  0.5029 -0.477E-05         90.39  0.5029 -0.143E-04        120.06  0.5029  0.000E+00
